name,ratings,date,helpful,comment,developer_comment
쉐골진심녀,4,2021-01-30,33,에이블리 진짜 좋아요! 종류도 다양한데 나 이쁘고 실용성 있습니다! 심지어 무료배송이에요! 가격도 저렴한 것도 많고... 진짜 좋아요! 근데 조금 아쉬운 점은 티이틀 폭이 좀 더 넓었으면 하는 점이랑 몸무게랑 키(스팩)에 대한 맞춤 설정 있었으면 좋겠어요ㅠ 매번 검색해서 설정하는거 어려워여ㅠ 그리고 몸무게 설정해서 체격이랑 맞는 옷들 추천이 떴음 좋겠네요! 어쨌든 에이블리 좋아요:-),
죠승,4,2021-02-26,10,에이블리 너무 좋은데 약간 싼거는 마감처리?이런거 좀부족하공! 케이스는뭐 거울 ?붙어져있는거면 삐뚤어지거나 빠져서..ㅜㅜ그래도 대만족 ! 젤싫은건 배송이...;;3주걸릴때도있고 빨리올때도있어서 괜찮기도한데 얼마전에 스티커샀는데 돈만 날리고 안왔는데 문의해도..;노답인데 딴건좋아서 에이블리 짱먹어도 될듯😊,
옭옹,4,2021-03-09,10,되게 오래 써왔어요. 전에는 옷이 깔끔하고 데일리로 입기 좋은 옷이 많았는데 요즘은 딱히 사고싶은 옷이 별로 없어요. 그래도 이 앱은 옷 말고 가성비 최고인 주얼리가 진짜 많아요!! 주얼리 때문에 별점 좋게 줬어요 주얼리가 다 한거 같아요👍👍,
나는야헾푸,4,2021-03-23,3,이쁜 제품들을 싸게 배송비 없이 구매할 수 있는 점은 정말 좋은거 같아요! 하지만 지금 주문한거 내역 보려는데 자꾸 앱중단 되네요... 버그인건지...오류인건지 확인한번 해주시고 고쳐주세요 ㅠㅠ!! 다른 점은 다 좋아요!,
지개공주무,4,2021-06-04,0,편리한 쇼핑이 되었습니다,
박정민,4,2021-07-04,0,검색창에 세부적으로 검색됐으면 좋겠어요,
탱,4,2021-02-26,1,예쁜 옷들도 많고 옷 이외 인테리어 소품같은거 있어서 좋아요! 근데 '에이블리는 전상품 무료배송!'이래놓고 제주도 및 산간지역은 배송비 붙던데... 기만하는 느낌을 받았어요ㅠ,
라지벌랄라,4,2021-06-03,0,갑자기 안들어가져요 이것좀 빨리 고쳐주세요,
"황유,빈",4,2021-04-27,0,다좋은데 문자 왜 동생한테 가요,
낌예나,4,2021-04-12,1,별 5개를 주고 싶지만 너무 키가 작은 사람들을 위한 옷이 많아서 옷 찾기가 힘든거 빼곤 전부 괜찮습니다,
예진,4,2021-02-05,1,안녕하세요!에이블리 앱 아주 유용하게 잘사용하고 있습니다!!그런데 페이스북에서하는 사전예약을 했는데 5000원쿠폰이 안왔어요ㅠ1개만 했는데 신청ㅠ,
이주현,4,2021-02-16,0,좋은 앱이긴 한데 쿠폰을 구매할 때 한번에 여러번 쓸 수 있었으면 좋겠어요 ㅠㅠㅠ 천원짜리 쿠폰 (제한금액 없는) 만 5개를 갖고있는데 천원 이하인 물건들은 들어가보면 다 3개이상 구매 그런거고... 아쉬워요,
젠득,4,2021-03-30,15,에이블리 애용자인데 너무 예쁘고 편안해 보이는 옷 발견해서 무통장입금을 통해 살 예정이었는데 주변 은행이 하나 은행이 젤로 가까워서 하나은행 계좌 따서 했더니 자꾸 가상계좌라고 불능처리되네요ㅜㅠ이걸 우짤까요 넘 이뻐서 맘에 쏙 들었는데!!ㅠㅠㅠ,
김태희,4,2021-02-14,0,진짜 에이블리 너무 좋아요..❤❤ 그리고 1000원 쿠폰 주는거 좋긴한데 금액이 너무적은것같아요..하지만 전에 5000원 쿠폰 정말 좋았어요 ! 그걸로 그립톡 질럿답니다..ㅋㅋ 근데 5000원 쿠폰 악용때문에 좀 힘드실것같네요🥺그런 그지들은 무시하세요 !! 그리고 편의점 결제 넘 좋아요〰 근데 배송이 좀 느리고 배송조회가 잘 안되는거 빼면 정말 좋은 어플이에요🥳🥳 진짜 이쁜 악세사리와 옷들이 많더라구요🤤 새뱃돈 많이 받아서 조만간 많이 지를것같아요ㅋㅋ🛍 아무튼 에이블리 앞으로도 쭉〰쿠폰 많이 뿌려주세요❤❤,
김이현,4,2021-02-21,0,너무너무 좋은 앱 입니다! 최근에 목걸이를 샀는데 너무 이쁘더라구요! 가격도 착하고 정말 좋아요... 근데 PC 버전도 나왔음 좋겠네요!,
Ju Won Kim,4,2021-02-06,2,"평생배송비무료로해주세요😭😭 그리고 ""원피스""라고쳤는데 검색어에 거의 관련없는것만 나와요 그리고 예전에는 4%할인 5만원이상 살때마다 쿠폰쓸수있었는데 이제는 뜰때도있고안뜰때도있네여😭",
민서,4,2021-02-10,0,스타일 탭에 유튜버분들이 올리신 그영상들이 뜨고 그래야되는데 그기 어느순간 없어졌네요..? 제기 못찾는건가요..?ㅠㅠㅠ 그기 없어져서 놈 불편해져써용..,
김민지,4,2021-06-16,0,내가찾고자하는것을 미리보여주니좋다,
다빈_,4,2021-03-15,1,다 좋은데요..좋은데..왜 검색을 만들으셨는지 ㅎㅎ 후드집업 검색하면 바지가나오고 바지검색하면 맨투맨이나와요..ㅋㅋ 어쩌라는건지 뭐 그런거 빼고 무료배송 등이여서 좋아요 😀,
유지니,4,2021-03-15,16,완젼 짜증나네요 갑자기 서버가 않좋다고 나와지질안나 문의도느리고 가끔 완젼 좋지안은 마켓도 많은데 관리를 하기는 하는건가요? 무료배송이라좋기는한데 급해서 빨리오는걸로시켰는데 갑자기 배송지연이라고하고 문의답변도 완젼느려요.. 그리고 진짜안좋은건 아니 상품을 보고있는데 서버가안좋다면서 나가지는 이런 어이없는경우도 엄청 많이있거든요 관리 부탁드려요,
나아니양,4,2021-03-24,14,1. 가격 혼동되게 안해주셨음 좋겠어요 필수옵션 선택하면 삼천원이 만원이 되고...가격으로 찾아볼 때 방해 많이 돼요 2. 배송을 한달을 넘게 기다린적이 있어요ㅠㅠ 4일+ 말고 좀 더 정확한 기재를 원해요 3. 카테고리 분류를 정확히 해주세요!!,
문태일이머리묶으면포니태일.,4,2021-05-06,0,무료배송이라 좋아요!,
심성희,4,2021-05-25,0,큰 싸이즈를 맘대로 고를 수 있어 좋아요,
조민희,4,2021-02-05,20,아니 찜한 옷들이 갑자기 없어지네요. 옜날에는 품절이면 품덜이라 뜨는데 갑자기 사라져서 메장 들어가면 상품은 않보이고 이전이 처음이거나 두번째면 괜찮죠 근데 한두번도아니고 네전정도 그러네요 오죽하면제가 사진을 캡처를해나요. 그리고 캡처를 할태 다있는거를 확인후 캡처를 하는데 캡처후 나중에 들어가면 수는 똑같은데 없어진게 있네요.,
당근체리,4,2021-01-29,0,무료배송인 점이 맘에들지만 옷살때는 괜찮다 생각했지만 옷이아닌 악세사리나 화장품 등등 여러개 구입해야 배송가능한 것이 아쉬운 부분임.,
천지원,4,2021-02-08,0,일단 옷들은 이쁜거 같습니다. 하지만 제가 입고싶은 옷을 검색창에 쓰면 다른 검색물들이 나온 적이 많습니다 그래서 그런지 좀 불편하네요,
이현희,4,2021-02-03,1,서버 왜 이래요 맨처음 화면에서 안 움직이고 다음으로 넘어가도 로딩만 계속 뜨고 서버 연결이 안 좋다는 문구도 뜨고 데이터로 바꿔서 해봐도 똑같으니 당황스럽네요,
현지에오!,4,2021-02-02,1,좋긴한데 키작은사람에게는 맞는게 엄청 많지는 않아요! 그래도 잘쓰고있고 갑자기 환불됬는데.. 그것만 고쳐주세요!!,
미유,4,2021-02-12,0,다좋은데...쿠폰을 하나살때 하나밖에 못하더라구요.. 그 점에서 조금 아쉽습니다ㅠㅠ 쿠폰을 여러개 사용할 수 있게 바꿔주세요ㅠㅠ,
이하경,4,2021-01-20,30,에이블리 옷사기에 정말 좋은 앱이라고 생각해요! 카테고리나 리뷰도 솔직하게 써있어서 보기 좋습니다. 근데 한가지 아쉬운점이 리뷰를 썼는데 왜 포인트가 적립되지 않는지..ㅠㅠ,
오직떼구리,4,2021-03-22,21,"솔직히 다른 앱보다 여기가 젤 좋아여.. 앱도 깔끔하고... 옷은 확실히 질이 막 엄청 좋은건 아닌데 입을만하고 솔직히 쇼핑몰에 따라 다른거지만., 제일 사기 안치는 앱이네요 쿠폰도 많이 뿌리고 배송도 무료고 개발자님 사랑합니당♡♡♡",
의연,4,2021-03-23,1,예쁜 옷들도 많이 사서 좋은데 오늘 오전부터 계속 튕기네요? 앱에는 들어가지는데 옷 보려고 누르면 튕기네요;;; 그리고 오래 쓰다보면 렉 걸리고 폰이 느껴지더라구요 이런부분 개선해주세요😭🙇‍♀️,
ৡ 졔우ৡ,4,2021-02-14,0,"좋은데, 편의점 결제 할려고 하는데 모르시는분들이 과반수, 아니 거의 대부군이라 구글 기프트카드나 문화상품권을 통하여 결제가 가능하게 바꾸어주시면 더 좋을 것 같아용..",
김민경,4,2021-02-06,0,앱은 정말 좋네요. 근데 계속 나가지는 문제 때문에 쇼핑을 제데로 할수가 없습니다. 문제 해결해주세요.,
횸지니,4,2021-05-23,0,후기정보 무료배송이라좋아요,
김민주,4,2021-02-24,0,결제도 쉽게 할 수 있고 이쁜 쇼핑몰 많아서 좋아요ㅜㅜ 근데 리뷰 볼 때 스펙 비슷한 사람 거만 볼 수 있는 필터 같은 것도 있었음 좋겠어요,
김유진,4,2021-02-20,0,4개면 충분해요 그리고 이쁜옷 많은데 안좋은점 있어요 1.배달이 너무 늦어요ㅠㅠㅠ 1주 2주 안으로 와요ㅠㅠㅠ 그 다음은 없어요 그리고 간편하게 편의점 결제도 가능!,
하유니2,4,2021-02-19,10,"저의 최애 앱♡ 슬픈게 이거 하려고 깊카현질해서 샀는데.. 구글 기프트카드로는 안되더라구욧;; 요즘엔 편의점 결제로 학원가기 전마다 계속 하나씩 사구 이써요 확실히 배송이라 불친절하신분도 계셨고, 상품에 하자가 많은것도 있었지만 이제 그런거 신경 안써요ㅋㅋㅋㅋ 떨어지면 본드나 발라서 쓰고 스크래치 나면 걍 써욬ㅋㅋㅋ 여러분 에이블리 많이하시면 이케됩니다 모두 A블리 하세요~!!♡",
최른빈,4,2021-03-15,0,검색기능이 넘 허술한듯요;; 조거팬츠 검색했는데 엉뚱한 와이드 팬츠가 나오고 티 검색하니까 바지나오고 불편해서 미치겠음요....,
희원,4,2021-02-07,0,다 좋은데 배송완료인게 계속 배송 중이라 뜨고 배송 중인건 어디까지 도착했는지 오류 걸려서 인지는 모르겠는데 안 떠요 ㅜㅜㅜ,
시온,4,2021-02-02,0,조금 품질에 비해 비싸긴 하지만 잘 찾다보면 가성비템이 있으니 좋습니다 쿠폰도 줘서 좋고 그냥 다 맘에 듭니다...😍,
서엘,4,2021-02-28,0,일단 왜 별을 4개드렸냐면 제 핸폰 기종이 s7엣지인데 이번에 핸폰 케이스를보는 거의 아이폰 또는 갤럭시 최신 밖에없더라고요..그래서 별 한개 뺏습니다ㅠㅠㅠ 다른 기종도 많이ㅠ넣주셨음 하네요ㅠㅠ,
시나모롤,4,2021-04-09,0,다 좋아요 근데 가격이 비싸고 쿠폰 얼마까지 사야 돈 뺄수있는거 그게 너무 비싸요 그거 빼곤 다 좋아요,
이진우,4,2021-03-14,0,등급이 안올라가는데 어이없네요 몇 일 뒤에 보니깐 등급은 올라갔는데 혜택이 밑에 단계에서 멈췄어요ㅋㅋㅋㅋ 빨리 고쳐주세요^^ 검나 빡치니깐,
ᆞᅳᆞ,4,2021-02-20,0,와 진짜좋아요 근데 리뷰에도 신체검색하는기능 있으면 좋을듯요 제가좀 키가커서 저랑 맞는분 찾는게 너무 어려워요,
리에,4,2021-02-21,0,옷도 예쁜 옷도 너무 많고 가격대나 스타일 색상 모두 선택해서 볼 수 있어서 편하고 좋은 것 같아요 🥰❤,
혜빈,4,2021-01-29,1,키 140 아래 옷들이 없다는게 아쉬워요 ㅜㅜ초딩들 사이트가 아니긴 하지만ㅎㅎ 옷들 다들 너무 이뻐요!!,
호붓,4,2021-04-11,0,너무 좋구요!!갤럭시 쓰는데 폰케이스에 아이폰만있어서..좀 그랬는데 너무 좋아요!!,
김하린,4,2021-04-01,3,"옷은 존옌데 솔직히 Friends 등급 쿠폰이 30000원 이상 구매시 1000원이 말이 됩니까 ? ~이상 없는줄 알고 일부러 샀는데 이게 뭐죠 ,, ~이상이나 ~~브랜드에서 사면 이것거좀 안하고 1000원 이하도 괜찮으니까 주시면 안되나요 ,,",
은별,4,2021-03-07,0,이쁜거 많아서 좋은데 체인케이스 같은경우는 쫌 잘끊어져요우ㅠ 배송도 느려유ㅠ2주만에 겨우 받은적도 있어유ㅠ,
이정윤,4,2021-01-27,1,"다 좋은데..왜 계좌를 써야하죠?? 굳이.. 반품할사람만 문의 넣어서 하면 될거 같은데..그것때문에 조금 불안하네요 그것만 고쳐주심 별5개 아깝지 안을듯 하고, 옷도 많이 살수 있을것 같아요",
박지윤,4,2021-02-10,1,확실히 무료배송이라서 좋은데 무료배송이다보니까 싼것들은 무조건 2~3개이상이여야 배송이되더라구요,
지원,4,2021-03-27,2,필터에 몸무게도 추가해주셨으면 좋겠어요ㅜㅠ 164/42 허리 21정도로 마른체형인데 바지 한개빼고 전부 실패했어요😭,
서원,4,2021-02-10,0,광고할때 내 장바구니에 있는게 올라오는게 아쉬워요 요즘 많이 사는 제품 같은걸 올려주셨음 해요,
BJ영옥,4,2021-02-06,1,다 좋은데요 보기싫은 쇼핑몰 숨기기 기능좀 있엇음 좋겠어요 다른쇼핑몰보고싶은데 너무 도배씩으로 뜨네요,
joy rose,4,2021-03-05,0,찜목록도 카테고리별로 볼수있으면 좋겠어요 몇백개씩 찜해놓으니깐 보기힘들고 가격비교도 힘들어요,
HY하윤,4,2021-02-01,0,무료배송도 좋고 다 좋은데 끊을 수가 없어서 돈이 20만원이 있었는데 1만원 남음ㅠㅠ,
빵꾸똥꾸,4,2021-04-04,1,예쁜 옷도 많고 좋은 것 같아요 하지만 취소 했는데 너무 늦게 진행되는 것 같네요,
장보라,4,2021-05-24,0,다양한 물건들이 많아서 좋아요~^^,
채채,4,2021-04-06,0,리뷰작성하면 포인트 준다고 되있는데 포인트가 안들어와요..뭐 상관은 없지만..그래도 쓸 수있는 돈이라서요...,
유니콘티비3,4,2021-04-15,0,이뿐옷너무많아요^^재구매의욕이 막생겨요^^,
호후,4,2021-02-05,0,좀 키 큰 분들이나 여성스러운 옷 좋아하는 분들에겐 짱이지만 키 작고 여리여리한게 좋으면 다른 앱이 좋을듯 합니다.,
안원지,4,2021-03-23,0,체형이 작고 옷 사는게 힘든데 에이블리는 좀 크지만 예쁘고 저에게 맞는 옷이 많은것 같아 좋아요,
김은정,4,2021-05-07,0,좋아요 여러 사이트를 한번에 볼수 있어서,
바보랜드,4,2021-02-10,0,다 좋습니다 근데 아쉬운점은 키는 나오는데 몸무게는 안나와서 너무 아쉽습니다.,
Haerim Park,4,2021-04-11,0,이쁜 옷 편하게 살수잇고 배송비 무료라 좋습니다 !!,
코즈메 켄마,4,2021-02-01,0,다른건 다 괜찮아요 근데 이건말하고 싶네요 제가 키 152cm에 37kg으로 조금? 마른편인데 선택할려니 40미만은 없더라구요 이거추가해주면 감사하겠습니다,
Google 사용자,4,2021-03-16,0,앱 안에서 여러 쇼핑몰을 비교하고 비슷한 제품을 추천해줘서 여러군데 돌아다니지 않아도 되네요,
채수진,4,2021-02-18,0,좋은데 뭘 사려면 7% 이런거 붙어있어서 상품 기대하고 들어가면 그 가격보다 비싸요 ㅠㅠ,
리로,4,2021-03-15,0,앱자체는 괜찮은데 진짜 배송 느려터졌음 폰케이스 하나 시켰는데 4일 넘은듯,
김사람,4,2021-01-29,0,좋은 물건이 왔어요👍 근데 주문한 물품이 늦게온다는 점에서 별점 4점드릴게요ㅠㅠ,
김청식,4,2021-02-20,0,다 좋은뎁 1가지 단점이 있어용 ㅜ 1번 택배가 너무 늦게 와요 ㅜ 그래두 다 좋아용 !!,
한가현,4,2021-05-07,0,앱자체는 좋은데 폰 번호 인증이 안되서 쿠폰이 안받아지네요;; 수정부탁드려요,
예원,4,2021-02-11,0,환불계좌 선택없음으로 바꿔주시면 좋을꺼 같아요 ! 다른건 다 조아요 !!,
J C,4,2021-01-23,0,다 좋은데 리뷰볼때 제 키와 몸무게등에 맞게 찾아서 볼 수 있게 리뉴얼 해주셔야겠어요,
김수진,4,2021-03-27,0,옷이 넘넘 이뻐요~처음 주문하는거라 별하나 빼용~아 그리고 빅사이즈도 판매하심 좋겠어요,
한윤혜,4,2021-05-10,0,다른 쇼핑몰과 좀 다른 매력~!,
이유진,4,2021-02-23,0,배송 속도가 다들 다르지만 한눈에 볼수있어서 좋네요~,
ᄇᄉᄒ,4,2021-02-10,0,좋긴한데 제가 찾는 상품이 몇개 없어서 조금 아쉬웠어요ㅠ,
권민정,4,2021-01-19,36,딸이 좋아하는 쇼핑몰 이네요. 더 이쁘고 저렴한거 많이 있으면 지름신 오겠죠~~,
다슬기,4,2021-03-08,0,배송비도 무료고 이쁜것도 많아서 좋음 뭐 깔고싶으면깔아보는것도 나쁘지 않음,
두유,4,2021-03-31,0,좋은데 결제수단이 좀더 많았으면 좋겠어요 오케이캐쉬백 제발 만들어주세요 ㅠㅠㅠㅠㅠㅠㅠ,
Mijin Goo,4,2021-07-03,0,이쁜 물건이 많이 있어요,
옴뇸뇸뇸,4,2021-03-21,1,다 좋은데 가끔 핸드메이드제품이 뜬금없는 곳에 발견되서 좀 불편해요,
박주희,4,2021-02-24,1,일단 다 무료 배송이라서 너무 좋아요 그리고 10대부터 30대까지 입기 좋은 옷들이 있어요,
정원,4,2021-02-16,0,다양하고 많은 쿠폰이 적용되어서 너무 좋은것 같아요!,
purple _,4,2021-03-13,0,환불했는데 돈이 아직도 안 들어왔어요 에이블리측으로 문의하라고 해서 문의해요,
이다솜,4,2021-06-10,0,쇼핑을 완벽하게 할 수 있는곳,
young L,4,2021-05-10,0,보기편하고 좋아요,
명찬이,4,2021-06-14,0,예쁜 옷들이 많아서 좋아요^~^,
방수미,4,2021-02-01,0,무료배송에 비슷한 상품을 한번에 비교해서 구매할 수있어 너무 좋아요,
읭읭,4,2021-03-02,0,배송도 빠르고 예쁜옷도 많고 좋아요 잘 사용하고있어요,
박해랑,4,2021-05-02,0,다 좋은데 가입할때 초대코드를 입력해야 가입할 수 있는데 계속 안돼요,
엄지원,4,2021-05-11,0,다양한체형으로 확인할수 있어서 좋습니다,
이정은,4,2021-03-29,2,"좋네요! 다만 너무 10대, 20대초반 쇼핑몰이 많네요ㅠ",
최선우,4,2021-01-24,1,정말 좋은 앱인데요 ㅠㅠ 케이스들이 아이폰 위주라서 약간 아쉬워요!!ㅠ,
이지영,4,2021-01-30,1,특별하고 유니크한 디자인이 많아요~♡,
이지윤,4,2021-02-18,1,조금 불편한게 노트북에 안깔려서 불편하네요... 그렇게고쳐준다면 괜찮겠네요..!!,
김수연,4,2021-02-02,0,와 진짜 좋아요 무엇보다 현금처럼 쓸수 있는 쿠폰주는거..👍🏻❤,
이춘자,4,2021-02-09,0,제가 에이블리에서 오늘 나눠주는 쿠폰 사전 예약을 했는데 쿠폰이 아직 안 와서요ㅠㅠㅜㅠ 저 카톡까지 받았는데ㅜㅠㅠㅜㅜ,
서문미나,4,2021-02-27,0,혜택 많고 옷 이쁜거 많아서 좋은데 배송 너무 느리네요,
김은주,4,2021-03-07,0,무료배송이라 부담없이 쇼핑할 수 있어서 좋아요.,
so so,4,2021-05-29,0,여기서 맨날 옷사여~~♡ 감사합니다!!! 덕분에 옷을 잘 코디할 수 이써여,
조쥬시,4,2021-03-14,0,무료배송에 저렴하네요 배송만 더 빠르면 좋겠어요,
김민서,4,2021-03-20,0,다양한 소품및 의상을 한눈에 볼 수있어 좋아요,
이현진,4,2021-02-15,0,별4개 줍니댜.. 이유는 좋긴좋치만 자기가 원하는 것들..예로 방탄 굿즈가 많이없다는 점 입니댜.. 다른점은 다 좋아용!! 옷도 예쁘고 가격도 원하는데로 맞쳐서 살수있어서 좋아요❤,
CHOI SH,4,2021-02-10,1,좋아여~매번 신상이 새롭게 많이 업데이트됐으면 좋겠습니다,
보람,4,2021-04-04,0,그 찜 한 상품 서랍 만드는거 있잖아요 그거 위치 옮길 수 있으면 좋겠어요ㅠ,
서혜원,4,2021-01-26,0,다 좋은데 옷 사이즈가 거의 다 프리여서 제 키준에서 큰 옷들이 많아요,
윤딩,4,2021-04-27,0,시각효과 좋아요,
서근희,4,2021-04-06,0,가격도 착하고 종류도 많아 좋네요~~^^,
착한싸이코,4,2021-02-10,0,다 좋은데 쿠폰 여러가지를 한번에 쓸수있게 해주세요...ㅠㅠ,
꽃아름,4,2021-02-16,0,저렴해서 너무 좋아요 학생이 쓰기 딱 좋은거 같아용,
김지윤,4,2021-02-17,0,옷도 예쁘고 편의점 결제 너무 좋네용🤭,
김혜정,4,2021-03-12,0,"스타일 란에 유튜브 영상 어디갔나여ㅠㅠ 코디,룩북보고싶은데 유튜브로 가야하나여 이제ㅠㅠ",
박효진,4,2021-04-29,1,처음 구매해봅니다 좋으면 자주애용해볼라구요~^^번창하세요,
이재경,4,2021-03-05,0,신속하고 편리하고 저렴해요.,
준승예선,4,2021-05-02,0,한번에 볼수 있어 좋아요~^^,
JooJoo Btv뉴스,4,2021-03-01,0,여러 상품을 한번에 볼수 있어 좋아요,
꼽냐,4,2021-03-28,0,와 짝짝짝 편의점 결제로 저 같은 초딩도 구매하게 해 주셔서 증말 감사합니다!,
박원희,4,2021-05-28,0,처음시켜서 아직 모르겠지만 괜챃은것 같아요,
듀공듀,4,2021-04-01,1,사이트터짐?접속이안되요 광고는계속오는데...,
S h,4,2021-07-04,0,예쁜옷이 많아요,
이유진,4,2021-04-25,0,생각보다 되게 괜찮네요.,
공은주,4,2021-04-27,1,빅사이즈도 이쁜옷있었으면 좋겠어요,
정애경,4,2021-04-18,0,처음 사용인데 만족할수 있는 결과 기다려요~~,
서윤,4,2021-02-25,0,배송이 대부분 느려요ㅠ,
김유미,4,2021-03-01,0,좋아요 쿠폰도 자주 주시고 이쁜 옷도 많고 케이스도 많고,
걔자꾸 와이파이 끊기는 애 아냐?,4,2021-02-22,0,좋아요 다 좋은데 카드결제에 왜 농협은 없어요?,
1821이다빈,4,2021-02-10,0,다 좋은데 쿠폰을 물건을 살때 좀 더 쓸 수 있게 해주세요,
이다현,4,2021-07-01,0,"정말 잘 사용하고 있는데, 상품정보 바로 옆이 리뷰가 아니라 연관 상품이라 조금 불편해요. 제품을 볼 때 연관 상품보다는 리뷰를 먼저 보는 분들도 많고요. 연관 상품을 전처럼 아래로 옮기든 리뷰 다음으로 넘기는 쪽이 훨씬 편할 거 같아요:)",
김은실,4,2021-06-18,0,비교하기 좋네요 굿,
강현정,4,2021-04-28,0,무료배송 좋다,
양설,4,2021-02-17,0,예쁜물건 무료배송이 많아 좋네요,
seyeong ̈,4,2021-02-22,5,첫구매 기억이 안좋지만... 잘 사용하고있어요,
누누,4,2021-04-21,0,쇼핑하기 편해요,
o O,4,2021-02-17,0,다 좋은데 리뷰 작성하고 포인트 언제쯤 들어오는 지 궁금합니당,
최영숙,4,2021-04-28,0,"오늘처음봤는데,나름만족해요.",
Seol-a Kim,4,2021-05-01,1,ㅈ ㅓ는 ㅈㄱㅈㄱ보다 에이블리가 더좋아요♡,
박예원,4,2021-02-07,1,굿 좋아요 지금까지 아무 문제없이 잘 사용중!,
조해영,4,2021-03-17,0,다양하고 저렴한 제품들 굿굿,
글씨_잘쓰고싶다.,4,2021-02-03,1,다좋은데 너무 느려요...ㅠㅠㅠ,
민경주,4,2021-04-04,0,합리적 가격 괜찮네요,
묜진,4,2021-05-13,0,"주문한 상품이 와서 리뷰를 쓰고싶은데 왜 상품이 도착했다고 뜨지 않는걸까요,,,배송조회를 보면 한참 걸리는 지역에 있고,,,오늘 뿐만 아니라 다른 물건들을 시켰을 때도 배송온지 한참됐는데도 몇 시간 지나거나 한참있다 도착했다 뜨고 🤦‍♀️🤦‍♀️",
JK,4,2021-03-28,1,옷이 다양하진 않지만 만족해요,
응애,4,2021-04-22,0,주문한 물건은 잘 왔는데 배송 보낼 때 전화번호 좀 제대로 입력해주세요; 번호가 한글자씩 바껴서 배송 연락이 다른 분한테 가가지고 그 분이 불편하셨다고 기사님께 한소리 들었어요 제가 주문할 때 번호를 잘못입력했나 싶어서 주문내역 보니까 그것도 아니고요,
오대바기,4,2021-05-02,1,아이들이 좋이해요~~,
오지은,4,2021-06-28,0,좋아요 찿기편하구요,
이윤재,4,2021-07-04,0,쓰기편해요~,
[PLAYLlST ]몽환이,4,2021-07-04,0,일단 키랑 연령을 선택할수있어서 편리한거같아요. 항상 어떤 옷을 입을지 고민을 많이 했고 맘에 드는 옷도 별로없었는데 에이블리에는 제가 맘에 드는 옷이 많아서 생각보다 괜찮은거 같아요.,
박지혜,4,2021-02-01,0,가끔~ 하트가 안 눌러져요,
김정은,4,2021-06-04,0,쇼핑하기좋아요,
도희숙,4,2021-05-25,0,사용하기 편리하네요,
안선례,4,2021-02-24,0,딸아이 옷 사기 좋네요.,
다혜,4,2021-04-15,1,"틱톡추천으로 에이블리 깔아봤는데 역시 좋기는 좋더라고요👍옷도 예쁘고 배송비도 없고,무엇보다 편의점 결재가 굿입니다! 강추에요.(되지 않는 곳도 있어요)",
승희,4,2021-02-25,0,상품찾기가 좋아요,
GK,4,2021-04-17,0,처음 써보지만 나쁘지 않은 앱인 것 같습니다.,
강은해,4,2021-03-23,0,여러가지 쇼핑앱을 검색할수 있어서 좋은거 같아요,
오정은,4,2021-02-13,0,무조건 무료배송 좋네유,
문성경,4,2021-06-18,0,딸이 좋아해요,
멋이벤놈,4,2021-05-16,0,지금껏 좋았는데 갑자기 모든 상품에 대한 상품 설명 부분이 다 안 보여요 리뷰나 다른 옷 추천은 다 뜨는데 하얀 화면만 뜨고 안 보이네요 뭐가 문제일까요ㅠ,
보윤,4,2021-05-11,0,"저는 이앱 정말 좋네요☺ 사람마다 다르겠지만 저는 정말 사용하기가 편합니다 제품도 다양하고 가격,색깔 등 키워드도 정말 편합니다.",
정윤희,4,2021-04-16,0,만족하며 사용하고있어요,
이선영,4,2021-01-11,90,"제가 에이블리에서 100만원이나 지른 이용지입니다 ㅎㅎ 그 계정은 이미 날라갔지만..ㅎㅎ 에이블리에서 리뷰를 쓰고 유용한 댓글이였다면 좋아요를 누르곤 하는데요, 구매자분께 물어보는거 솔직하게 듣고싶어요..! 답글기능이 생겼으면 좋겠습니다 답글기능이 생기면 사기도 덜 당하고 제가 원하는걸 살 수 있을 것 같아요! 100만원 중 20만원은 사기당했거든요ㅜㅜㅜ 꼭 생겼음 합니다! 긴글 읽어주셔서 감사합니당😊",
_,4,2021-06-02,0,엄청 잘 쓰고 있는데 어제부터 갑자기 안 들어가저요. 그리고 회원 정보 수정 하려고 하는데 계속 웹페이지를 사용할 수 없다고 떠요.,
유민,4,2021-04-17,0,재고 남은 상품과 품절된 상품 분리하는 기능하고 카테고리 선택할 때 두 개 이상 선택할 수 있는 기능이 생겼으면 좋겠네요😃,
젬젬,4,2021-05-04,8,제가 총 결제한 결제금액은 240800원인데 앱에서는 134530원이라고 나오네요. 뭐죠?,
김건엽,4,2021-05-30,0,딸 옷 고르기 좋아요,
박혜빈,4,2021-03-22,0,좋아요 계속 쭉!~~~이용할것갇네요,
희진,4,2021-01-07,2,잘 쓰고 있어용 근데 배송 업뎃이 좀 빨랐으면 좋겠네요 배송 조회도 정확히 안 되고 상품 받은지 꽤 됐는데도 배송완료가 안 떠서요8ㅁ8 받자마자 리뷰 쓰는 거 좋아하는데 배송완료 처리가 엄청 느려서 불편합니당,
